timestamp,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,marker
1789862508.2428095,19427.085,31873.454999999998,52986.96,37980.81,32669.37,22771.62,5806.3949999999995,-2320.47,0.0
1789862508.2428167,19419.21,31863.78,52975.395,37963.845,32632.199999999997,22715.684999999998,5800.635,-2325.645,0.0
1789862508.2460024,19432.71,31876.289999999997,52991.055,37961.055,32625.045,22674.825,5801.535,-2312.415,0.0
1789862508.246012,19433.835,31881.105,53001.27,37976.22,32651.91,22711.815,5773.995,-2314.845,0.0
1789862508.2506409,19418.76,31867.155,52982.28,37965.104999999996,32650.155,22723.829999999998,5772.105,-2328.8399999999997,0.0
1789862508.2506676,19408.23,31847.625,52956.314999999995,37936.034999999996,32600.16,22707.809999999998,5794.0199999999995,-2331.0899999999997,0.0
1789862508.257923,19420.155,31863.645,52973.64,37946.655,32599.035,22659.03,5793.66,-2322.99,0.0
1789862508.2579508,19410.614999999998,31854.645,52962.03,37933.83,32597.954999999998,22655.969999999998,5793.75,-2332.2149999999997,0.0
1789862508.257978,19393.92,31831.649999999998,52938.945,37921.32,32603.985,22690.485,5803.605,-2340.18,0.0
1789862508.2579932,19400.445,31841.91,52953.704999999994,37925.955,32589.629999999997,22685.985,5794.5599999999995,-2338.1549999999997,0.0
1789862508.2620049,19407.96,31848.704999999998,52957.079999999994,37934.189999999995,32620.23,22746.285,5789.295,-2332.44,0.0
1789862508.2620285,19409.399999999998,31851.27,52960.275,37929.555,32602.14,22692.149999999998,5792.3099999999995,-2331.495,0.0
1789862508.2666652,19408.59,31853.16,52963.875,37930.725,32575.995,22653.36,5799.735,-2332.755,0.0
1789862508.2666955,19411.829999999998,31857.524999999998,52968.42,37937.43,32593.23,22683.69,5793.795,-2331.9449999999997,0.0
1789862508.2725492,19429.38,31877.01,52986.42,37959.03,32623.965,22696.469999999998,5796.855,-2319.795,0.0
1789862508.2725754,19429.425,31873.5,52981.155,37960.56,32630.579999999998,22665.87,5783.445,-2320.38,0.0
1789862508.274574,19416.42,31855.05,52971.345,37984.185,32653.844999999998,22683.87,5771.745,-2330.46,0.0
1789862508.2746005,19426.905,31863.195,52969.68,37959.479999999996,32640.03,22729.905,5781.42,-2319.255,0.0
1789862508.280874,19405.485,31847.805,52961.354999999996,37936.845,32616.585,22708.17,5803.92,-2331.855,0.0
1789862508.2808912,19401.12,31837.86,52945.74,37922.445,32603.399999999998,22733.19,5802.795,-2334.825,0.0
1789862508.2830875,19405.17,31846.635,52965.045,37945.305,32625.945,22712.94,5792.445,-2335.5899999999997,0.0
1789862508.2831173,19415.925,31857.66,52971.884999999995,37954.395,32630.805,22658.085,5791.41,-2331.9449999999997,0.0
1789862508.2876563,19420.829999999998,31861.26,52976.43,37966.95,32666.309999999998,22712.535,5795.28,-2327.1749999999997,0.0
1789862508.2876751,19427.04,31864.86,52975.439999999995,37949.13,32631.254999999997,22725.135,5785.83,-2322.18,0.0
1789862508.2903,19423.844999999998,31862.61,52975.53,37951.92,32620.184999999998,22723.335,5786.1449999999995,-2321.73,0.0
1789862508.290316,19403.774999999998,31844.295,52957.89,37934.595,32602.635,22681.8,5800.995,-2333.205,0.0
1789862508.2938397,19404.989999999998,31846.23,52963.244999999995,37945.305,32611.14,22682.79,5790.78,-2332.98,0.0
1789862508.293854,19411.605,31860.225,52971.795,37939.635,32603.67,22662.629999999997,5791.635,-2332.08,0.0
1789862508.2987733,19410.344999999998,31857.254999999997,52979.895,37966.455,32633.324999999997,22715.055,5796.405,-2333.745,0.0
1789862508.2987895,19417.95,31855.23,52963.604999999996,37930.14,32606.01,22681.079999999998,5800.995,-2323.935,0.0
1789862508.3026564,19409.265,31840.155,52952.67,37920.555,32574.329999999998,22656.105,5801.219999999999,-2326.23,0.0
1789862508.3026772,19410.255,31848.3,52965.314999999995,37941.975,32603.985,22696.155,5791.41,-2330.145,0.0
